STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform,Year
3648,MYDALA,TANK,KARNATAKA,22,32,4.6,7.8,7.2,8.1,255,524,3,5,0.28,4.5,270,14000,5420,34800,2017
3650,MELEKOTE,TANK,KARNATAKA,24,31,0.8,6.4,7,8.2,804,2380,3,54,0.33,19.6,1100,109000,7900,542000,2017
3651,BHEEMSANDRA TANK,TANK,KARNATAKA,24,31,1.8,5.6,6.8,7.7,728,2290,3,93,2.1,19.78,1400,330000,10900,700000,2017
3653,DODDAKERE TANK,TANK,KARNATAKA,24,33,4.7,7.5,6.6,7.7,195,690,3,5,0,4,490,10900,790,34800,2017
3654,GOTTIGERE LAKE,TANK,KARNATAKA,24,34,2.1,7.4,6.6,7.7,365,5510,3,58,0.27,8,210,79000,2400,542000,2017
3659,MATHANA KERE,TANK,KARNATAKA,24,30,6.7,10.2,7.9,9.2,10,1300,3,6,0.2,0.6,390,7000,2100,24000,2017
3660,HUNASINA KERE,TANK,KARNATAKA,24,31,6.8,8.9,7.9,9.1,10,1240,4.2,6,0.23,0.46,940,11000,2800,35000,2017
3661,KOKKANAGHATTADODDAKERE,TANK,KARNATAKA,24,29,6.2,8.4,7.6,8.9,620,1430,3,5,0.14,0.36,270,1100,2800,5400,2017
3668,SODHARAHALLIKERE,TANK,KARNATAKA,25,25,5.1,5.5,7.6,8,440,490,3,3,0.13,0.17,270,390,2200,2800,2017
3669,SHELERAMANAHALLIKERE,TANK,KARNATAKA,25,26,5.4,52,7.7,8,400,440,2,2,0.12,0.13,210,380,2200,2800,2017
3677,SHARANABAWESHWARA KERE,TANK,KARNATAKA,26,30,6,7.2,7.2,8.8,992,2010,11,23,0,0,240,1000,900,3200,2017
3679,BHUTANALA LAKE,TANK,KARNATAKA,25,34,6.7,9.7,7.4,8.4,460,1380,0.5,39,0.8,2.62,110,1800,170,3200,2017
3680,KILLA LAKE,TANK,KARNATAKA,24,36,5.3,8.8,7.5,8,340,580,1,3.4,0.16,1.61,900,5000,1600,9000,2017
3681,ANGOL MI TANL,TANK,KARNATAKA,24,32,1.4,8.4,6.5,9.1,480,5700,16.5,41.3,0.48,2.4,1800,9000,3200,16000,2017
3682,KAKATI  POND,TANK,KARNATAKA,24,33,5.8,10.4,8.1,9.1,400,5800,2.2,16.2,0.58,5.6,560,5000,1600,9000,2017
3683,HEREKERE,TANK,KARNATAKA,25,27,3.1,4.2,6.9,8.2,530,2210,23.1,165.5,0.51,6.01,275,900,1800,1800,2017
3684,KELEGERE,TANK,KARNATAKA,26,28,7.1,7.4,7.7,9.6,972,1453,3.2,6.5,0.48,3.53,70,550,175,1800,2017
3685,NAVALOORU LAKE,TANK,KARNATAKA,26,28,6.1,6.6,7.6,8.6,830,2460,4.4,14.1,0.86,2.58,20,550,110,1800,2017
3686,NIRASAGARAKERE,TANK,KARNATAKA,26,29,7,7.6,7.2,8.5,560,790,3,6.8,0.33,1.85,17,130,80,350,2017
3687,NUGGIKERE,TANK,KARNATAKA,25,28,6.1,6.9,7.6,9,696,1534,3.4,8.6,0.31,2.43,50,350,140,1800,2017
3688,SUDANAKERE,TANK,KARNATAKA,27,28,6.3,7.6,7.3,9.4,566,1358,3.9,8.6,0.25,2.6,25,550,140,1800,2017
3689,SOMESHWARAKERE,TANK,KARNATAKA,25,28,5.9,6.5,7.3,8.6,778,1230,4.7,13.7,0.12,3.63,130,900,550,1800,2017
3690,UNAKALKERE,TANK,KARNATAKA,26,29,6.6,7.3,7.6,8.5,1213,2050,3.6,8,0.69,4.42,110,1600,350,1800,2017
3691,VIMANABHUTHIKERE,TANK,KARNATAKA,25,30,5.9,7.5,7.2,8.3,90,160,2,3,0,1.2,50,1300,140,3000,2017
3692,KUNDUVADAKERE,TANK,KARNATAKA,25,30,5.6,7.4,7.1,8.4,120,290,2.3,3,0,1.4,60,500,170,1600,2017
3693,BHATHIKERE,TANK,KARNATAKA,25,30,4.2,7.3,7.4,8.4,280,1520,5,112,0,6.3,1200,100000,3400,180000,2017
3694,SHANTHISAGARKERE,TANK,KARNATAKA,26,34,5.5,7.6,7.6,8.3,130,204,2.5,4,0,0.35,460,2200,1400,5000,2017
3695,KONDAGGIKERE,TANK,KARNATAKA,25,27,5.3,7.1,7.1,7.7,140,290,3,5.3,0,0.19,800,9000,2400,16000,2017
3696,AIANAKERE,TANK,KARNATAKA,25,30,4,7,7.3,9,520,1940,16,360,0,4.8,44000,900000,90000,1600000,2017
3697,MATTADAKERE,TANK,KARNATAKA,24.5,27,2,5.4,7.7,8.3,350,490,5,9,0,1.93,1100,5000,3000,9000,2017
1383,"ORUVATHILKOTTA LAKE, 
KERALA",LAKE,KERALA,30,33,4,6.6,6.6,6.9,387,733,3,14,0,1.2,650,1200,1640,3100,2017
1385,"SASTHAMCOTTA LAKE, 
KERALA",LAKE,KERALA,24,28,4.3,7.1,6.5,6.9,110,164,1,2.6,0.28,1.2,100,140,220,380,2017
1441,"ASHTHAMUDI LAKE AT 
QUILON, KERALA",LAKE,KERALA,20,28,5.7,6.8,6.8,7.6,18796,30000,1.4,2.4,0.43,1.8,160,340,480,680,2017
1574,"PARAVUR, KERALA",LAKE,KERALA,23,30,5.3,7.2,6.9,7.6,20100,27000,1.2,2.8,0.41,1.8,120,320,400,580,2017
1575,"KOCHI (OIL TANKER JETTY), 
KERALA",LAKE,KERALA,27,33,3.2,7.9,6.7,8,1229,54170,0.6,3.9,0.24,1.23,310,17000,760,70000,2017
1576,"THEKKADY, KERALA",LAKE,KERALA,26,28,1.5,7.4,6.7,7.5,34,81,0.1,0.4,0,2.35,2,800,2,2800,2017
1577,"KODUNGALLOOR, KERALA",LAKE,KERALA,27,30,4.5,7,6.8,7.9,1655,55450,0.7,3.7,0.23,0.78,400,94000,470,120000,2017
1578,"KAYAMKULAM, KERALA",LAKE,KERALA,28,29.5,3.2,7.8,7.2,7.8,1126,51200,0.9,4.1,0,0.58,100,400,240,630,2017
1579,"ALAPPUZHA, KERALA",LAKE,KERALA,26,30,3.8,7.8,6.8,7.5,168,18500,1,6,0.05,0.5,140,340,240,640,2017
1580,"POOKOTE, KERALA",LAKE,KERALA,27.1,28.4,5.1,6.9,6.3,8,25,33,0.5,2.1,0.05,0.18,4,32,8,108,2017
2312,"LAKE VEMBANADU AT 
PATHIRAMANAL (ALAPPUZHA)",LAKE,KERALA,26,29.5,4.8,8.8,6.9,7.7,182,22810,0.7,3,0.05,0.3,100,220,200,360,2017
2318,"PAZHASSI RESERVOIR 
(KANNUR)",LAKE,KERALA,24,32,5.5,8.7,6.5,7.6,35,6052,0.2,2.7,0.06,0.57,4,560,40,1340,2017
2328,RSVR AT MALAMPUZHA,LAKE,KERALA,27,30,1.2,10.1,7,8.1,89,186,0.5,8.4,0.03,0.96,2,294,2,360,2017
2329,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,26,29.7,6.6,7.8,6.5,7.1,22,40,0.7,1.8,0.02,600.73,150,6300,4,7900,2017
2330,RSVR AT EDAMALAYAR,LAKE,KERALA,27,29.8,6.7,8,6.5,7.4,20,35,0.4,1.9,0.01,0.25,2,49000,17,79000,2017
3470,"VELLAYANI LAKE AT 
VANDITHADOM, 
THIRUVANANTHAPURAM",LAKE,KERALA,30,33,5.9,7.1,6.2,6.8,98,217,0.5,2.2,0,0.05,220,460,620,940,2017
2325,"POND AT (PADMANABHA) 
SREE PADMANABHA SWAMY 
TEMPLE (TVPM)",POND,KERALA,30,33,5.9,6.8,6.6,8.3,79,210,1.3,2,0,0.5,110,270,320,510,2017
3462,"MANANCHIRA POND AT 
KOZHEKODE",POND,KERALA,21,32,5.5,8.2,7,8.2,77,110,0,1.8,0,0.31,2,500,2,900,2017
1401,"POND NEAR JUMA MASJID, 
LAKSHAWDEEP",POND,LAKSHADWEEP,"28.7 
34.1",,"7.2 
9.7","382 
918",,,,,,,,,,,,,2017
1373,"UPPER LAKE AT BHOPAL 
(INTAKE POINT), M.P.",LAKE,MADHYA PRADESH,18,29,7.5,8.3,7.6,8.4,223,292,1.5,19.9,0,3.82,2,2,90,1600,2017
1374,"LOWER LAKE AT BHOPAL 
OUTLET M.P.",LAKE,MADHYA PRADESH,18,29,6.2,8.7,7.4,8.3,336,492,3.1,3.7,0,11.6,20,240,190,1600,2017
1466,"MULTAI TANK LAKE AT VILLA. 
KHARI ON BETUL-AMRAVATI 
ROAD M.P.",LAKE,MADHYA PRADESH,2.9,29,7.2,8.1,7.4,8.1,176,432,1.2,2.8,0,2.72,2,2,90,910,2017
2128,"KHANDARI RESERVOIR WATER 
OFF TAKE POINT",LAKE,MADHYA PRADESH,18.8,21.5,7.2,7.8,7.1,8.4,142,414,0.7,3.1,0.3,0.92,2,15,17,46,2017
2129,PERIAT TANK JABALPUR,LAKE,MADHYA PRADESH,18,21,6.3,7.8,7.2,8.4,173,466,0.8,2,0.3,0.97,2,10,21,48,2017
2130,"MADHAV LAKE, SHIVPURI",LAKE,MADHYA PRADESH,23,31,6.1,7.3,7.5,8,410,740,1.8,2.9,0,0,,,,,2017
2131,YASHWANT SAGAR AT INDORE,LAKE,MADHYA PRADESH,19,32,4.8,7.9,7.5,8.7,499,1012,1.1,2.4,0.73,2.5,2,2,33,110,2017
2132,BILAWALI TALAB AT INDORE,LAKE,MADHYA PRADESH,19,32,4.6,7.2,7.3,8.4,371,840,1.2,2.8,0.43,5.24,2,40,40,140,2017
2133,SIRPUR TALAB AT INDORE,LAKE,MADHYA PRADESH,19,32,3.9,7.8,7.7,8.9,330,644,1.2,4.4,0.89,1.9,2,2,23,90,2017
2134,"NAGCHUN TALAB AT 
KHANDWA",LAKE,MADHYA PRADESH,21,32,6.4,7.7,7.2,8.8,294,557,1.4,2,0.78,1.61,2,2,40,90,2017
2135,GOVINDGARH TANK,LAKE,MADHYA PRADESH,24,32,6.5,7.4,7.2,7.7,0,522,1.2,1.8,1.55,5.86,2,17,21,70,2017
2136,"SHAHPURA LAKE AT WEIR 
NEAR AYUSHMAN HOSPITAL, 
BHOPAL",LAKE,MADHYA PRADESH,19,34,5.5,7.6,7.3,8.8,526,677,3.1,3.8,0,15.85,12,230,920,1600,2017
2137,UPPER LAKE AT YATCH CLUB,LAKE,MADHYA PRADESH,19,29,7.5,8.4,7.5,8.6,218,322,1.5,2.2,0,2.21,2,2,94,1600,2017
2138,"UPPER LAKE AT KARBALA 
CLUB",LAKE,MADHYA PRADESH,21,29,7.5,8.2,7.5,8.5,211,296,1.7,2.6,0,1.91,2,2,90,230,2017
2139,"UPPER LAKE AT BAIRAGARH 
CLUB",LAKE,MADHYA PRADESH,17,29,7.3,8.8,7.8,8.6,228,293,1.5,2.7,0,2.06,2,2,90,1600,2017
2140,"KERWA DAM NEAR REST 
HOUSE, BPL",LAKE,MADHYA PRADESH,6,30,6.9,8.1,7.6,8.5,193,278,1.2,2.5,0,0.4,2,2,34,210,2017
2141,JANUNIA TALAB NEAR W-S,LAKE,MADHYA PRADESH,18,29,7.1,7.8,7.5,8.3,160,396,2.1,2.5,0,2.03,2,8,90,350,2017
2142,"KALISINDH RESERVOIR AT 
SARANGPUR, RAJGARH",LAKE,MADHYA PRADESH,20,30.2,6.1,6.8,5.6,7.8,390,872,2,2.9,0,0,,,,,2017
3296,CHORAL DAM NEAR INDORE,LAKE,MADHYA PRADESH,20,30,6.4,7.8,7.8,8.6,308,609,1,1.9,0,1.87,2,2,40,60,2017
3297,"MITHA TALAB, DEWAS",POND,MADHYA PRADESH,22,26,4.6,7,7.1,8,552,814,2.4,4.8,0.84,2.03,9,500,7,1600,2017
3298,POND WATER AT LAKODA,POND,MADHYA PRADESH,24,24,7,8.2,7.5,7.9,280,522,2,3,0,2.34,4,12,34,80,2017
3299,HANUMANTAL JABALPUR,POND,MADHYA PRADESH,18,23,6.9,7.9,7.1,8.7,360,634,3.1,5.4,0.3,1.8,2,110,46,920,2017
3300,"RANITAL TALAB, JABALPUR",POND,MADHYA PRADESH,19,24,3.7,7.8,6.5,8.2,320,765,3.2,5,0.3,11,10,220,63,1600,2017
3301,MOTI TALAB AT BALAGHAT,POND,MADHYA PRADESH,16,24,4.1,7.7,7.4,8.9,350,1384,1.9,5.8,0.3,3.4,2,150,46,1600,2017
3302,"PIPLIYA PALA TALAB, INDORE",POND,MADHYA PRADESH,19,31.5,2.6,7.7,7.6,8.5,8,1108,1.4,8,0.95,6.37,2,2,50,500,2017
3303,"RANI TALAB, REWA",POND,MADHYA PRADESH,22.6,33,6.1,7.3,7.2,7.7,10,508,1.3,2.2,1.41,6.21,2,11,21,50,2017
3304,"RIHAND RESRVOIR, SINGRAULI",POND,MADHYA PRADESH,19,28,6.4,8.3,7.4,7.7,270,516,1.2,1.6,0.08,2.02,2,2,8,26,2017
3830,"GOKALPUR TALAB, DIST 
JABALPUR",POND,MADHYA PRADESH,18,22.1,6.2,7.6,7.1,7.8,382,1340,2.8,10,0.34,4.8,2,150,41,710,2017
3831,"DAL SAGAR TALAB, DIST SEONI",POND,MADHYA PRADESH,19,22.6,6.3,7.5,7.2,8.2,270,834,2,3.9,0.34,1.8,2,120,40,430,2017
3849,SITAPAT TALAB DHAR,POND,MADHYA PRADESH,20,31,6.3,7.6,7.7,8.7,270,580,0.8,210,0,1.67,2,2,33,110,2017
3850,BAGDOON TALAB PITHAMPUR,POND,MADHYA PRADESH,22,31.5,4.7,7.5,7.5,8.7,373,660,1.2,2.8,0.63,1.66,2,2,50,90,2017
1347,"UMIAM LAKE AT BARAPANI, 
MEGHALAYA",LAKE,MEGHALAYA,16,25,5,6.8,6.9,7.7,8,177,3.8,6.5,0.35,1.31,1200,3200,2600,5000,2017
1348,"WARD LAKE AT SHILONG 
EAST, KHASI HILL DT., 
MEGHALAYA",LAKE,MEGHALAYA,13,27,6,8.6,6.9,7.6,132,198,2.5,8,0.22,1.08,610,2200,2200,3500,2017
1459,"THADLASKEIN LAKE, 
MEGHALAYA",LAKE,MEGHALAYA,15,23,6.4,7.3,6.9,7.5,38,59,1.5,2.5,0.02,0.44,8,31,24,70,2017
3346,"UMIAM LAKE AT OUTFALL OF 
UMIAM RIVER INTO LAKE, RI- 
BHOI",LAKE,MEGHALAYA,16,24,3.5,6.6,6.8,8.4,83,247,4.2,11,0.25,3.5,1400,3600,3300,5800,2017
3347,"UMIAM LAKE AT MIDDLE 
POINT, RI- BHOI",LAKE,MEGHALAYA,12,25,4.4,6.8,7.1,8.3,75,174,3.5,6.2,0.3,1.47,1100,3000,2400,4800,2017
3348,"UMIAM LAKE ATNEAR UNITED 
CHRISTIAN COLLEGE, RI- BHOI",LAKE,MEGHALAYA,16,25,5.6,6.8,6.9,8,74,180,3.2,6.6,0.11,1.47,1100,2900,2300,4900,2017
3349,"TASEK LAKE AT SONGSAK 
(NAPHAK), EAST GARO HILLS",LAKE,MEGHALAYA,15,28,0.3,7.6,6.7,7.5,48,94,1.5,2.4,0.28,0.42,6,38,14,79,2017
2437,CHILKA LAKE (RAMSAR SITE),LAKE,ODISHA,22,33,5.3,8.3,7.2,8.5,7086,59110,0.9,2.6,0.13,1.95,2,5400,2,9200,2017
2438,ANSHUPA,LAKE,ODISHA,22,33,5.8,12.9,7.3,8.4,112,364,0.6,3.9,0.21,4.03,490,24000,1100,35000,2017
3953,CHILKA AT RAMBHA,LAKE,ODISHA,10,32,6,9,7.6,8.4,12770,38030,0.9,2,0.13,1.63,2,5400,2,5400,2017
3954,"TAMPADA LAKE AT 
CHHATRAPUR",LAKE,ODISHA,11,35,3,9,7.5,8.5,479,730,4.3,10.2,0.69,3.92,2,9200,78,16000,2017
3955,ANSHUPA AT SUBARANAPUR,LAKE,ODISHA,22,34,4.8,9.1,7.2,8.5,94,323,1,3.7,0.2,4.26,78,11000,1100,17000,2017
3956,ANSHUPA AT BISHNUPUR,LAKE,ODISHA,22,34,5.1,8.8,7.2,8.4,113,206,0.8,3.5,0,3.04,390,5400,1300,13000,2017
3957,ANSHUPA AT SARAANDAGARH,LAKE,ODISHA,23,32,5.1,8.4,7.2,8.5,125,250,1.1,3.2,0.18,2.47,490,14000,2400,22000,2017
2431,"BINDUSAGAR ( RELIGIOUS 
POND OF BHUBANESWAR 
CITY)",POND,ODISHA,23,37,1.7,10.1,7.5,8.6,395,500,1.5,6.3,0.27,6.39,1700,160000,2800,160000,2017
2434,"INDRADYUMNA TANK ( 
RILIGIOUS POND OF PURI 
CITY)",POND,ODISHA,22,32,5.9,16.2,7.7,8.5,520,745,3.3,13.5,0.7,5.44,20,24000,110,54000,2017
2435,"SWETAGANGA ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,21,30,1.7,17.9,7.2,8.6,412,1301,2.7,11,1.45,6.8,8,11000,23,35000,2017
2436,"PARVATI SAGAR ( RILIGIOUS 
POND OF PURI CITY)",POND,ODISHA,20,34,5.8,15.8,7.2,8.5,369,640,3.2,13.4,0.16,4.73,45,9400,130,17000,2017
3962,"JAGANNATH SAGAR POND OF 
JEYPORE",POND,ODISHA,20,34,5.7,7.3,6.7,8.5,104,547,1.3,6.8,0.4,6.38,2,13000,230,35000,2017
3963,RANIGUDA POND,POND,ODISHA,19,31,2.7,18,7.3,8.5,391,1144,2.9,35.8,0.86,5.73,2,16000,20,16000,2017
1396,"OSTERI LAKE, PONDICHERRY",LAKE,PUDUCHERRY,29,34,6.4,8.1,8,8.5,307,608,0,23,0.01,0.1,2,2,21,21,2017
1686,"BAHOUR LAKE, PONDICHERRY",LAKE,PUDUCHERRY,29,34,5.6,8.6,8,8.9,568,1012,0,1.8,0.01,0.97,2,110,26,140,2017
1297,"HARIKE LAKE AT HARIKE 
VILLAGE, PUNJAB",LAKE,PUNJAB,12,33,6.2,7.2,7.2,7.6,244,374,1.3,2.3,0.13,1.2,170,2100,210,580,2017
1382,"HARIKE LAKE D-S FROM 
CANAL, PUNJAB",LAKE,PUNJAB,11,29,6,7.3,7,7.4,232,370,1.3,2.4,0.16,2.2,110,630,220,790,2017
2912,"RANJIT SAGAR RESERVOIR, 
PUNJAB",LAKE,PUNJAB,11,28,5.2,8.4,7,7.5,148,486,0,2.6,0.2,1.9,43,330,70,790,2017
1285,"PICHOLA LAKE AT UDAIPUR 
(WATER INTAKE POINT), 
RAJASTHAN",LAKE,RAJASTHAN,8,30,5.4,8.1,7.6,8.6,350,1190,0.4,2.2,1.6,3,4,14,20,150,2017
1286,"UDAISAGAR LAKE AT UDAIPUR 
(INTAKE PT.) RAJASTHAN",LAKE,RAJASTHAN,9,32,5.1,7,7.8,8.5,450,1330,1.5,2.5,1.34,2.28,9,75,20,150,2017
1414,"PUSHKAR LAKE, RAJASTHAN",LAKE,RAJASTHAN,19,35,4.4,5.4,7.2,8.4,320,440,1,2.5,1.2,1.66,4,14,11,120,2017
1481,"FATEH SAGAR LAKE AT 
UDAIPUR INTAKE POINT OF 
PHED, RAJASTHAN",LAKE,RAJASTHAN,8,30,6.4,8,7.8,8.6,490,640,1.2,1.8,1.5,2.68,7,21,11,150,2017
1714,"KAYALANA JHEEL JODHPUR, 
RAJASTHAN",LAKE,RAJASTHAN,15,34.6,4,7.2,7,9.1,270,360,0.9,1.6,0.84,2.28,4,9,7,23,2017
1716,"NAKKI LAKE, MT. ABU, 
RAJASTHAN",LAKE,RAJASTHAN,9,27,4.5,6,7,8.1,160,410,1,1.8,0,7.64,3,14,7,20,2017
2935,"LAKE JET SAGAR, BUNDI, 
RAJASTHAN",LAKE,RAJASTHAN,18,31,4.5,6.2,6.9,8.4,310,440,1.2,1.7,1.14,1.66,4,14,11,28,2017
2936,"JAISAMAND LAKE, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,18,18,6.9,6.9,8.5,8.5,320,320,1,1,1.84,1.84,4,4,20,20,2017
2937,"LAKE SILISERH, ALWAR, 
RAJASTHAN",LAKE,RAJASTHAN,16,33,5.8,7.6,7.2,8.5,190,290,0.9,1.6,0,1.7,3,14,4,28,2017
2938,"LAKE RAJSAMAND, 
RAJSAMAND- POINT NO. 1, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,20.2,35.7,4.7,6,7.8,8.4,420,650,1,2.1,0.54,2.1,4,14,11,75,2017
2939,"LAKE RAJSAMAND, 
RAJSAMAND- POINT NO. 2, 
RAJSAMAND, RAJASTHAN",LAKE,RAJASTHAN,20.2,35.6,4.6,6.1,7.9,8.4,410,680,0.9,1.9,0.42,2.46,7,20,11,150,2017
2940,"GAPE- SAGAR LAKE, 
DUNGARPUR, RAJASTHAN",LAKE,RAJASTHAN,7,28,4.6,7.2,7.4,8.5,580,820,1.7,2.4,0.98,2.36,4,39,23,150,2017
2941,"LAKE JAISAMAND, SALUMBER, 
UDAIPUR, POINT NO. 1, 
RAJASTHAN",LAKE,RAJASTHAN,7,28,7.5,8.2,7.7,8.3,440,570,1.2,2.2,1.1,2.28,7,20,20,150,2017
2942,"LAKE JAISAMAND, SALUMBER, 
UDAIPUR, POINT NO. 2, 
RAJASTHAN",LAKE,RAJASTHAN,7,28,7.1,8,7.8,8.6,430,560,1.5,2.6,1.14,2.74,7,39,11,150,2017
2943,"LODHA TALAB, BANSWARA- 
DUNGARPUR ROAD, 
BANSWARA, RAJASTHAN",LAKE,RAJASTHAN,20,33,4.1,5.2,6.7,8.4,560,1110,1,2.3,1.2,3.07,4,39,7,93,2017
2944,"JALMAHAL, JAIPUR, 
RAJASTHAN",LAKE,RAJASTHAN,15,31,2.3,4.3,8.6,9,3000,5400,5,12.5,1.84,3.32,11,150,150,460,2017
1420,"KODAI KANAL LAKE, 
TAMILNADU",LAKE,TAMIL NADU,17,25,4.3,7.3,6.3,8,97,131,2.4,6,0.18,1.36,21,63,26,84,2017
1421,"UDHAGAMADALEM LAKE 
(OOTY), TAMILNADU",LAKE,TAMIL NADU,12,20,2.2,8.2,6.8,8,396,650,3.6,24,1,1,460,1100,1300,2200,2017
1452,"YERCAUD LAKE, SALEM, 
TAMILNADU",LAKE,TAMIL NADU,18,26,5.5,7.9,6.7,8.4,298,437,0.9,8.7,1,1,68,1400,390,2800,2017
3007,"VEERANAM LAKE AT 
CUDDALORE, TAMILNADU",LAKE,TAMIL NADU,28,31,5.4,8.2,7.5,9.1,446,1250,1.4,5.2,1,1,110,1100,430,1700,2017
3008,"POONDI LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,30,30,3,7.2,6.9,8.2,342,1729,2,45,0.01,1.37,2,460,460,1700,2017
3009,"REDD HILLS AT THIRUVALLUR, 
TAMILNADU",LAKE,TAMIL NADU,27,31,3.3,7.9,6.1,8.7,268,824,3,45,0.01,1,2,330,230,940,2017
3010,"PORUR LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,31,31,5.3,7.9,6.5,9.4,485,683,2,13,0.03,1,78,330,330,1700,2017
3011,"PULICATE LAKE AT 
THIRUVALLUR, TAMILNADU",LAKE,TAMIL NADU,30,31,1.7,7.8,6.4,8.4,1059,59900,1.3,14,0,1,2,1200,45,2100,2017
1391,"HUSSAIN SAGAR LAKE, 
BUDAMERU",LAKE,TELANGANA,22,31,0.1,2.5,7.4,8,952,1415,9,26,0,9.9,58,150,300,520,2017
1788,"SAROONAGAR , RANGA REDDY 
DIST.",LAKE,TELANGANA,25,30,0.1,1.2,7.4,8.1,940,1688,18,40,0,9.3,60,90,250,850,2017
1789,"HIMAYAT SAGAR LAKE , 
R.R.DIST.",LAKE,TELANGANA,20,30,3.8,6.2,7.9,8.6,277,444,1,3,0,1.9,10,35,186,380,2017
2340,"LAXMINARAYANA CHEVURU 
AT EDULABAD, RANGAREDDY,",LAKE,TELANGANA,22,27,1.9,6,7.6,8.5,902,1420,10,18,0,5.7,54,100,250,450,2017
2341,"MIRALAM LAKE NEAR ZOO 
PARK, RANGAREDDY",LAKE,TELANGANA,25,30,0.1,2.4,7.4,8.5,1343,1663,8,29,0,10.9,30,45,280,846,2017
2342,"NOOR MD. KUNTA, 
KATTEDAN, RANGAREDDY,",LAKE,TELANGANA,25,30,0.1,0.1,7.1,8.1,1068,2702,20,55,0,6.86,30,55,180,1000,2017
3068,"RAMAPPA LAKE, WARANGAL",LAKE,TELANGANA,7,29,5.2,60,7.6,8.5,220,320,1,3,0,2.3,15,40,150,300,2017
3069,"SHAMEERPET LAKE, 
SHAMEERPET, RANGA REDDY",LAKE,TELANGANA,22,30,2.9,5.2,7.6,8.5,251,510,1,6,0,6.1,15,45,14,798,2017
3070,"FOX SAGAR, JEEDIMETLA, 
RANGA REDDY",LAKE,TELANGANA,24,30,1.5,3.8,7.1,8.7,576,1064,3,13,0,7.6,35,80,270,740,2017
3071,"LANGARHOUSE LAKE, 
HYDERABAD",LAKE,TELANGANA,24,34,0.1,2.2,7.1,7.9,939,1398,10,28,0,4.8,48,80,321,520,2017
3072,"SAFILGUDA LAKE, RANGA 
REDDY",LAKE,TELANGANA,24,30,0.1,1.8,7.3,8.1,1043,1737,10,18,0,6.4,45,75,100,400,2017
3073,"HASMATHPET LAKE, 
HASMATHPET, RANGA REDDY,",LAKE,TELANGANA,20,32,0.1,2,7.4,8.5,813,1790,12,30,0,5.42,20,50,200,920,2017
3074,"BANJARA LAKE, BANJARA 
HILLS, RANGA REDDY,",LAKE,TELANGANA,22,34,0.1,1,7.1,8.3,880,1289,10,30,0,4.6,38,80,310,820,2017
2344,"NALLA CHEVURU, 
RANGAREDDY",POND,TELANGANA,22,27,0.1,0.9,7.3,8.3,928,1978,13,26,0,10.3,72,120,200,500,2017
2345,"SAI CHEVURU, NEAR TANNERY 
INDUSTRIES, DESAIPET, 
WARANGAL",POND,TELANGANA,25,31,0.1,1.7,7.2,8.5,8950,32600,107,220,0,28.3,30,50,200,261,2017
2346,"BHADRAKALI CHEVURU, 
BHADRAKALI TEMPLE, 
WARANGAL",POND,TELANGANA,25,30,5.1,5.9,7.8,8.8,358,480,2,5,0,4.6,62,120,352,1000,2017
2347,"ASANI KUNTA, KAJIPALLY, 
MEDAK",POND,TELANGANA,20,38,0.1,0.1,4.9,7.6,6080,20680,86,204,27.16,102,8,45,125,200,2017
2357,DURGAM CHEVURU,POND,TELANGANA,20,27,1,2,7.1,8.6,822,1473,5,12,0,10.3,32,65,250,520,2017
2359,PEDDA CHEVURU,POND,TELANGANA,22,28,0.1,4,7.4,8.3,1078,2425,15,28,0,3.3,60,90,270,420,2017
3075,"RANGADHAMUNI CHERUVU, 
RANGA REDDY",POND,TELANGANA,20,33,0.1,3.1,7.4,8.1,662,1482,12,22,0,8.6,36,60,280,402,2017
3076,"AMBER CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,22,33,0.1,2.6,7.4,8.6,830,1736,9,20,0,20.1,40,130,396,1760,2017
3077,"KAPRA CHERUVU, KAPRA, 
RANGA REDDY",POND,TELANGANA,25,30,0.1,3,6.9,8.3,812,1350,7,18,0,3,80,150,400,1100,2017
3078,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,25,33,0.1,3.8,7.3,7.9,827,1653,8,20,0,7.4,88,150,250,360,2017
1447,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,23,33,5.4,6.3,7.6,8.6,224,465,2,4,0,2.1,76,140,426,1000,2017
1464,"BIBINAGAR TANK,",TANK,TELANGANA,20,29,6.1,8.2,7.4,8.5,365,628,3,6,4.6,15,4,20,50,165,2018
